case_id,family,variant,scope,method,label,prediction,calls,witnesses
record_update__sequence_trigger__r006,record_update,sequence_trigger,sequence_trigger,cep,True,False,10,
record_update__sequence_trigger__r007,record_update,sequence_trigger,sequence_trigger,document_trust,True,False,0,
record_update__sequence_trigger__r007,record_update,sequence_trigger,sequence_trigger,nominal_repeat,True,False,10,
record_update__sequence_trigger__r007,record_update,sequence_trigger,sequence_trigger,random_relational_fuzzing,True,False,10,
record_update__sequence_trigger__r007,record_update,sequence_trigger,sequence_trigger,cep,True,False,10,
record_update__sequence_trigger__r008,record_update,sequence_trigger,sequence_trigger,document_trust,True,False,0,
record_update__sequence_trigger__r008,record_update,sequence_trigger,sequence_trigger,nominal_repeat,True,False,10,
record_update__sequence_trigger__r008,record_update,sequence_trigger,sequence_trigger,random_relational_fuzzing,True,False,10,
record_update__sequence_trigger__r008,record_update,sequence_trigger,sequence_trigger,cep,True,False,10,
record_update__sequence_trigger__r009,record_update,sequence_trigger,sequence_trigger,document_trust,True,False,0,
record_update__sequence_trigger__r009,record_update,sequence_trigger,sequence_trigger,nominal_repeat,True,False,10,
record_update__sequence_trigger__r009,record_update,sequence_trigger,sequence_trigger,random_relational_fuzzing,True,False,10,
record_update__sequence_trigger__r009,record_update,sequence_trigger,sequence_trigger,cep,True,False,10,
record_update__sequence_trigger__r010,record_update,sequence_trigger,sequence_trigger,document_trust,True,False,0,
record_update__sequence_trigger__r010,record_update,sequence_trigger,sequence_trigger,nominal_repeat,True,False,10,
record_update__sequence_trigger__r010,record_update,sequence_trigger,sequence_trigger,random_relational_fuzzing,True,False,10,
record_update__sequence_trigger__r010,record_update,sequence_trigger,sequence_trigger,cep,True,False,10,
record_update__sequence_trigger__r011,record_update,sequence_trigger,sequence_trigger,document_trust,True,False,0,
record_update__sequence_trigger__r011,record_update,sequence_trigger,sequence_trigger,nominal_repeat,True,False,10,
record_update__sequence_trigger__r011,record_update,sequence_trigger,sequence_trigger,random_relational_fuzzing,True,False,10,
record_update__sequence_trigger__r011,record_update,sequence_trigger,sequence_trigger,cep,True,False,10,
record_update__sequence_trigger__r012,record_update,sequence_trigger,sequence_trigger,document_trust,True,False,0,
record_update__sequence_trigger__r012,record_update,sequence_trigger,sequence_trigger,nominal_repeat,True,False,10,
record_update__sequence_trigger__r012,record_update,sequence_trigger,sequence_trigger,random_relational_fuzzing,True,False,10,
record_update__sequence_trigger__r012,record_update,sequence_trigger,sequence_trigger,cep,True,False,10,
record_update__sequence_trigger__r013,record_update,sequence_trigger,sequence_trigger,document_trust,True,False,0,
record_update__sequence_trigger__r013,record_update,sequence_trigger,sequence_trigger,nominal_repeat,True,False,10,
record_update__sequence_trigger__r013,record_update,sequence_trigger,sequence_trigger,random_relational_fuzzing,True,False,10,
record_update__sequence_trigger__r013,record_update,sequence_trigger,sequence_trigger,cep,True,False,10,
record_update__sequence_trigger__r014,record_update,sequence_trigger,sequence_trigger,document_trust,True,False,0,
record_update__sequence_trigger__r014,record_update,sequence_trigger,sequence_trigger,nominal_repeat,True,False,10,
record_update__sequence_trigger__r014,record_update,sequence_trigger,sequence_trigger,random_relational_fuzzing,True,False,10,
record_update__sequence_trigger__r014,record_update,sequence_trigger,sequence_trigger,cep,True,False,10,
record_update__sequence_trigger__r015,record_update,sequence_trigger,sequence_trigger,document_trust,True,False,0,
record_update__sequence_trigger__r015,record_update,sequence_trigger,sequence_trigger,nominal_repeat,True,False,10,
record_update__sequence_trigger__r015,record_update,sequence_trigger,sequence_trigger,random_relational_fuzzing,True,False,10,
record_update__sequence_trigger__r015,record_update,sequence_trigger,sequence_trigger,cep,True,False,10,
record_update__sequence_trigger__r016,record_update,sequence_trigger,sequence_trigger,document_trust,True,False,0,
record_update__sequence_trigger__r016,record_update,sequence_trigger,sequence_trigger,nominal_repeat,True,False,10,
record_update__sequence_trigger__r016,record_update,sequence_trigger,sequence_trigger,random_relational_fuzzing,True,False,10,
record_update__sequence_trigger__r016,record_update,sequence_trigger,sequence_trigger,cep,True,False,10,
record_update__sequence_trigger__r017,record_update,sequence_trigger,sequence_trigger,document_trust,True,False,0,
record_update__sequence_trigger__r017,record_update,sequence_trigger,sequence_trigger,nominal_repeat,True,False,10,
record_update__sequence_trigger__r017,record_update,sequence_trigger,sequence_trigger,random_relational_fuzzing,True,False,10,
record_update__sequence_trigger__r017,record_update,sequence_trigger,sequence_trigger,cep,True,False,10,
record_update__sequence_trigger__r018,record_update,sequence_trigger,sequence_trigger,document_trust,True,False,0,
record_update__sequence_trigger__r018,record_update,sequence_trigger,sequence_trigger,nominal_repeat,True,False,10,
record_update__sequence_trigger__r018,record_update,sequence_trigger,sequence_trigger,random_relational_fuzzing,True,False,10,
record_update__sequence_trigger__r018,record_update,sequence_trigger,sequence_trigger,cep,True,False,10,
record_update__sequence_trigger__r019,record_update,sequence_trigger,sequence_trigger,document_trust,True,False,0,
record_update__sequence_trigger__r019,record_update,sequence_trigger,sequence_trigger,nominal_repeat,True,False,10,
record_update__sequence_trigger__r019,record_update,sequence_trigger,sequence_trigger,random_relational_fuzzing,True,False,10,
record_update__sequence_trigger__r019,record_update,sequence_trigger,sequence_trigger,cep,True,False,10,
record_update__unobservable_effect__r000,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r000,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r000,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r000,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
record_update__unobservable_effect__r001,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r001,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r001,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r001,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
record_update__unobservable_effect__r002,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r002,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r002,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r002,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
record_update__unobservable_effect__r003,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r003,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r003,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r003,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
record_update__unobservable_effect__r004,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r004,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r004,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r004,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
record_update__unobservable_effect__r005,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r005,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r005,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r005,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
record_update__unobservable_effect__r006,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r006,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r006,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r006,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
record_update__unobservable_effect__r007,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r007,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r007,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r007,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
record_update__unobservable_effect__r008,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r008,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r008,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r008,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
record_update__unobservable_effect__r009,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r009,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r009,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r009,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
record_update__unobservable_effect__r010,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r010,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r010,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r010,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
record_update__unobservable_effect__r011,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r011,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r011,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r011,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
record_update__unobservable_effect__r012,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r012,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r012,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r012,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
record_update__unobservable_effect__r013,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r013,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r013,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r013,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
record_update__unobservable_effect__r014,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r014,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r014,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r014,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
record_update__unobservable_effect__r015,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r015,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r015,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r015,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
record_update__unobservable_effect__r016,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r016,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r016,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r016,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
record_update__unobservable_effect__r017,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r017,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r017,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r017,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
record_update__unobservable_effect__r018,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r018,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r018,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r018,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
record_update__unobservable_effect__r019,record_update,unobservable_effect,unobservable_effect,document_trust,True,False,0,
record_update__unobservable_effect__r019,record_update,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
record_update__unobservable_effect__r019,record_update,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
record_update__unobservable_effect__r019,record_update,unobservable_effect,unobservable_effect,cep,True,False,10,
file_write__clean__r000,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r000,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r000,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r000,file_write,clean,clean,cep,False,False,10,
file_write__clean__r001,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r001,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r001,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r001,file_write,clean,clean,cep,False,False,10,
file_write__clean__r002,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r002,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r002,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r002,file_write,clean,clean,cep,False,False,10,
file_write__clean__r003,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r003,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r003,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r003,file_write,clean,clean,cep,False,False,10,
file_write__clean__r004,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r004,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r004,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r004,file_write,clean,clean,cep,False,False,10,
file_write__clean__r005,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r005,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r005,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r005,file_write,clean,clean,cep,False,False,10,
file_write__clean__r006,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r006,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r006,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r006,file_write,clean,clean,cep,False,False,10,
file_write__clean__r007,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r007,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r007,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r007,file_write,clean,clean,cep,False,False,10,
file_write__clean__r008,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r008,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r008,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r008,file_write,clean,clean,cep,False,False,10,
file_write__clean__r009,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r009,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r009,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r009,file_write,clean,clean,cep,False,False,10,
file_write__clean__r010,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r010,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r010,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r010,file_write,clean,clean,cep,False,False,10,
file_write__clean__r011,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r011,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r011,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r011,file_write,clean,clean,cep,False,False,10,
file_write__clean__r012,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r012,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r012,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r012,file_write,clean,clean,cep,False,False,10,
file_write__clean__r013,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r013,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r013,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r013,file_write,clean,clean,cep,False,False,10,
file_write__clean__r014,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r014,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r014,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r014,file_write,clean,clean,cep,False,False,10,
file_write__clean__r015,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r015,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r015,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r015,file_write,clean,clean,cep,False,False,10,
file_write__clean__r016,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r016,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r016,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r016,file_write,clean,clean,cep,False,False,10,
file_write__clean__r017,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r017,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r017,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r017,file_write,clean,clean,cep,False,False,10,
file_write__clean__r018,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r018,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r018,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r018,file_write,clean,clean,cep,False,False,10,
file_write__clean__r019,file_write,clean,clean,document_trust,False,False,0,
file_write__clean__r019,file_write,clean,clean,nominal_repeat,False,False,10,
file_write__clean__r019,file_write,clean,clean,random_relational_fuzzing,False,False,10,
file_write__clean__r019,file_write,clean,clean,cep,False,False,10,
file_write__fixed_target__r000,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r000,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r000,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
file_write__fixed_target__r000,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__fixed_target__r001,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r001,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r001,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
file_write__fixed_target__r001,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__fixed_target__r002,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r002,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r002,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,True,10,"target_nonresponsiveness:random_4,random_7"
file_write__fixed_target__r002,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__fixed_target__r003,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r003,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r003,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
file_write__fixed_target__r003,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__fixed_target__r004,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r004,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r004,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
file_write__fixed_target__r004,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__fixed_target__r005,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r005,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r005,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
file_write__fixed_target__r005,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__fixed_target__r006,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r006,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r006,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
file_write__fixed_target__r006,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__fixed_target__r007,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r007,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r007,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
file_write__fixed_target__r007,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__fixed_target__r008,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r008,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r008,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
file_write__fixed_target__r008,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__fixed_target__r009,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r009,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r009,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
file_write__fixed_target__r009,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__fixed_target__r010,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r010,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r010,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
file_write__fixed_target__r010,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__fixed_target__r011,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r011,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r011,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
file_write__fixed_target__r011,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__fixed_target__r012,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r012,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r012,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
file_write__fixed_target__r012,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__fixed_target__r013,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r013,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r013,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
file_write__fixed_target__r013,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__fixed_target__r014,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r014,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r014,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
file_write__fixed_target__r014,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__fixed_target__r015,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r015,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r015,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
file_write__fixed_target__r015,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__fixed_target__r016,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r016,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r016,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
file_write__fixed_target__r016,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__fixed_target__r017,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r017,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r017,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,True,10,"target_nonresponsiveness:random_0,random_8"
file_write__fixed_target__r017,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__fixed_target__r018,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r018,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r018,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
file_write__fixed_target__r018,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__fixed_target__r019,file_write,fixed_target,single_factor_observable,document_trust,True,False,0,
file_write__fixed_target__r019,file_write,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
file_write__fixed_target__r019,file_write,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
file_write__fixed_target__r019,file_write,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
file_write__sensitive_exfil__r000,file_write,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
file_write__sensitive_exfil__r000,file_write,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
file_write__sensitive_exfil__r000,file_write,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_3:effect_count=2|random_7:effect_count=2|random_8:effect_count=2
file_write__sensitive_exfil__r000,file_write,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
file_write__sensitive_exfil__r001,file_write,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
file_write__sensitive_exfil__r001,file_write,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
file_write__sensitive_exfil__r001,file_write,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_7:effect_count=2
file_write__sensitive_exfil__r001,file_write,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
file_write__sensitive_exfil__r002,file_write,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
file_write__sensitive_exfil__r002,file_write,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
